ID,TARGET
151997,0.1
151998,0.15
151999,0.09
152000,0.17
152001,0.26
152002,0.08
152003,0.2
152004,0.08
152005,0.05
152006,0.07
152007,0.07
152008,0.2
152009,0.04
152010,0.5
152011,0.24
152012,0.02
152013,0.08
152014,0.1
152015,0.27
152016,0.36
152017,0.08
152018,0.08
152019,0.34
152020,0.16
152021,0.09
152022,0.29
152023,0.24
152024,0.33
152025,0.13
152026,0.25
152027,0.26
152028,0.02
152029,0.08
152030,0.16
152031,0.07
152032,0.05
152033,0.21
152034,0.11
152035,0.07
152036,0.13
152037,0.15
152038,0.07
152039,0.11
152040,0.15
152041,0.07
152042,0.1
152043,0.06
152044,0.18
152045,0.05
152046,0.05
152047,0.08
152048,0.51
152049,0.05
152050,0.15
152051,0.15
152052,0.38
152053,0.1
152054,0.04
152055,0.06
152056,0.03
152057,0.13
152058,0.19
152059,0.16
152060,0.08
152061,0.36
152062,0.08
152063,0.31
152064,0.19
152065,0.34
152066,0.09
152067,0.19
152068,0.45
152069,0.33
152070,0.52
152071,0.17
152072,0.15
152073,0.23
152074,0.09
152075,0.2
152076,0.16
152077,0.17
152078,0.04
152079,0.04
152080,0.04
152081,0.29
152082,0.11
152083,0.07
152084,0.36
152085,0.16
152086,0.09
152087,0.25
152088,0.12
152089,0.08
152090,0.2
152091,0.5
152092,0.26
152093,0.27
152094,0.37
152095,0.06
152096,0.12
152097,0.08
152098,0.1
152099,0.21
152100,0.0
152101,0.02
152102,0.15
152103,0.2
152104,0.02
152105,0.26
152106,0.02
152107,0.17
152108,0.1
152109,0.04
152110,0.21
152111,0.28
152112,0.08
152113,0.24
152114,0.14
152115,0.24
152116,0.16
152117,0.37
152118,0.09
152119,0.12
152120,0.24
152121,0.01
152122,0.08
152123,0.16
152124,0.2
152125,0.17
152126,0.09
152127,0.24
152128,0.1
152129,0.05
152130,0.13
152131,0.32
152132,0.34
152133,0.52
152134,0.11
152135,0.04
152136,0.19
152137,0.17
152138,0.07
152139,0.05
152140,0.33
152141,0.24
152142,0.12
152143,0.27
152144,0.31
152145,0.28
152146,0.33
152147,0.06
152148,0.19
152149,0.35
152150,0.17
152151,0.13
152152,0.04
152153,0.05
152154,0.02
152155,0.0
152156,0.03
152157,0.21
152158,0.25
152159,0.18
152160,0.17
152161,0.16
152162,0.17
152163,0.27
152164,0.1
152165,0.05
152166,0.04
152167,0.12
152168,0.1
152169,0.27
152170,0.18
152171,0.25
152172,0.26
152173,0.13
152174,0.17
152175,0.11
152176,0.15
152177,0.37
152178,0.2
152179,0.07
152180,0.31
152181,0.05
152182,0.05
152183,0.1
152184,0.11
152185,0.2
152186,0.09
152187,0.02
152188,0.22
152189,0.26
152190,0.11
152191,0.03
152192,0.32
152193,0.08
152194,0.06
152195,0.33
152196,0.11
152197,0.13
152198,0.35
152199,0.09
152200,0.22
152201,0.09
152202,0.07
152203,0.02
152204,0.31
152205,0.25
152206,0.01
152207,0.16
152208,0.06
152209,0.18
152210,0.22
152211,0.26
152212,0.07
152213,0.22
152214,0.23
152215,0.22
152216,0.13
152217,0.55
152218,0.33
152219,0.02
152220,0.28
152221,0.06
152222,0.29
152223,0.11
152224,0.13
152225,0.16
152226,0.2
152227,0.3
152228,0.16
152229,0.16
152230,0.04
152231,0.23
152232,0.34
152233,0.08
152234,0.13
152235,0.37
152236,0.05
152237,0.01
152238,0.23
152239,0.11
152240,0.19
152241,0.29
152242,0.06
152243,0.08
152244,0.16
152245,0.08
152246,0.01
152247,0.08
152248,0.34
152249,0.29
152250,0.53
152251,0.13
152252,0.16
152253,0.03
152254,0.22
152255,0.23
152256,0.06
152257,0.65
152258,0.11
152259,0.01
152260,0.26
152261,0.11
152262,0.05
152263,0.31
152264,0.26
152265,0.07
152266,0.25
152267,0.25
152268,0.13
152269,0.26
152270,0.29
152271,0.33
152272,0.1
152273,0.1
152274,0.08
152275,0.16
152276,0.02
152277,0.19
152278,0.3
152279,0.22
152280,0.17
152281,0.22
152282,0.11
152283,0.25
152284,0.05
152285,0.18
152286,0.09
152287,0.25
152288,0.21
152289,0.28
152290,0.68
152291,0.25
152292,0.37
152293,0.04
152294,0.03
152295,0.04
152296,0.05
152297,0.16
152298,0.04
152299,0.11
152300,0.06
152301,0.08
152302,0.08
152303,0.1
152304,0.43
152305,0.24
152306,0.29
152307,0.15
152308,0.23
152309,0.36
152310,0.12
152311,0.14
152312,0.05
152313,0.15
152314,0.06
152315,0.04
152316,0.03
152317,0.15
152318,0.1
152319,0.05
152320,0.13
152321,0.04
152322,0.01
152323,0.16
152324,0.17
152325,0.21
152326,0.02
152327,0.07
152328,0.19
152329,0.17
152330,0.03
152331,0.31
152332,0.07
152333,0.18
152334,0.06
152335,0.1
152336,0.15
152337,0.18
152338,0.03
152339,0.17
152340,0.18
152341,0.11
152342,0.08
152343,0.48
152344,0.05
152345,0.12
152346,0.12
152347,0.08
152348,0.39
152349,0.13
152350,0.15
152351,0.17
152352,0.01
152353,0.19
152354,0.1
152355,0.29
152356,0.52
152357,0.04
152358,0.48
152359,0.07
152360,0.08
152361,0.24
152362,0.28
152363,0.02
152364,0.1
152365,0.09
152366,0.09
152367,0.18
152368,0.29
152369,0.32
152370,0.09
152371,0.12
152372,0.16
152373,0.07
152374,0.08
152375,0.04
152376,0.28
152377,0.18
152378,0.11
152379,0.14
152380,0.13
152381,0.26
152382,0.25
152383,0.07
152384,0.13
152385,0.58
152386,0.14
152387,0.05
152388,0.07
152389,0.13
152390,0.11
152391,0.37
152392,0.07
152393,0.08
152394,0.41
152395,0.31
152396,0.23
152397,0.12
152398,0.15
152399,0.58
152400,0.11
152401,0.14
152402,0.33
152403,0.06
152404,0.29
152405,0.07
152406,0.06
152407,0.33
152408,0.35
152409,0.04
152410,0.52
152411,0.1
152412,0.02
152413,0.15
152414,0.25
152415,0.08
152416,0.15
152417,0.18
152418,0.13
152419,0.24
152420,0.07
152421,0.36
152422,0.1
152423,0.0
152424,0.09
152425,0.18
152426,0.09
152427,0.11
152428,0.21
152429,0.14
152430,0.09
152431,0.16
152432,0.12
152433,0.25
152434,0.11
152435,0.28
152436,0.08
152437,0.12
152438,0.09
152439,0.12
152440,0.11
152441,0.36
152442,0.13
152443,0.24
152444,0.11
152445,0.05
152446,0.12
152447,0.11
152448,0.11
152449,0.16
152450,0.21
152451,0.15
152452,0.11
152453,0.02
152454,0.29
152455,0.39
152456,0.13
152457,0.04
152458,0.24
152459,0.25
152460,0.11
152461,0.07
152462,0.06
152463,0.11
152464,0.01
152465,0.03
152466,0.16
152467,0.18
152468,0.05
152469,0.08
152470,0.13
152471,0.01
152472,0.02
152473,0.14
152474,0.09
152475,0.06
152476,0.31
152477,0.1
152478,0.25
152479,0.14
152480,0.1
152481,0.13
152482,0.14
152483,0.1
152484,0.31
152485,0.24
152486,0.13
152487,0.07
152488,0.05
152489,0.04
152490,0.1
152491,0.05
152492,0.13
152493,0.1
152494,0.18
152495,0.07
152496,0.06
152497,0.17
152498,0.11
152499,0.39
152500,0.02
152501,0.02
152502,0.53
152503,0.09
152504,0.26
152505,0.08
152506,0.03
152507,0.11
152508,0.02
152509,0.44
152510,0.1
152511,0.03
152512,0.34
152513,0.06
152514,0.16
152515,0.07
152516,0.07
152517,0.06
152518,0.0
152519,0.08
152520,0.01
152521,0.72
152522,0.05
152523,0.14
152524,0.13
152525,0.12
152526,0.11
152527,0.05
152528,0.02
152529,0.43
152530,0.1
152531,0.35
152532,0.18
152533,0.15
152534,0.23
152535,0.05
152536,0.07
152537,0.25
152538,0.02
152539,0.04
152540,0.07
152541,0.03
152542,0.24
152543,0.29
152544,0.34
152545,0.36
152546,0.17
152547,0.08
152548,0.36
152549,0.04
152550,0.32
152551,0.5
152552,0.11
152553,0.13
152554,0.05
152555,0.04
152556,0.06
152557,0.34
152558,0.59
152559,0.28
152560,0.35
152561,0.36
152562,0.26
152563,0.11
152564,0.04
152565,0.16
152566,0.36
152567,0.16
152568,0.15
152569,0.06
152570,0.08
152571,0.14
152572,0.32
152573,0.33
152574,0.21
152575,0.05
152576,0.11
152577,0.34
152578,0.21
152579,0.1
152580,0.19
152581,0.15
152582,0.17
152583,0.09
152584,0.09
152585,0.54
152586,0.08
152587,0.13
152588,0.18
152589,0.46
152590,0.3
152591,0.05
152592,0.04
152593,0.23
152594,0.14
152595,0.06
152596,0.03
152597,0.1
152598,0.09
152599,0.18
152600,0.01
152601,0.13
152602,0.06
152603,0.15
152604,0.15
152605,0.18
152606,0.1
152607,0.17
152608,0.08
152609,0.11
152610,0.11
152611,0.23
152612,0.38
152613,0.05
152614,0.1
152615,0.1
152616,0.28
152617,0.37
152618,0.18
152619,0.46
152620,0.13
152621,0.22
152622,0.07
152623,0.12
152624,0.04
152625,0.12
152626,0.23
152627,0.08
152628,0.17
152629,0.07
152630,0.04
152631,0.47
152632,0.0
152633,0.11
152634,0.07
152635,0.08
152636,0.03
152637,0.12
152638,0.02
152639,0.12
152640,0.03
152641,0.08
152642,0.27
152643,0.08
152644,0.09
152645,0.17
152646,0.24
152647,0.05
152648,0.18
152649,0.32
152650,0.1
152651,0.02
152652,0.1
152653,0.08
152654,0.09
152655,0.05
152656,0.08
152657,0.52
152658,0.29
152659,0.32
152660,0.05
152661,0.22
152662,0.45
152663,0.11
152664,0.16
152665,0.1
152666,0.32
152667,0.06
152668,0.05
152669,0.04
152670,0.04
152671,0.24
152672,0.03
152673,0.27
152674,0.14
152675,0.27
152676,0.12
152677,0.15
152678,0.07
152679,0.07
152680,0.09
152681,0.18
152682,0.25
152683,0.25
152684,0.29
152685,0.05
152686,0.02
152687,0.08
152688,0.07
152689,0.24
152690,0.17
152691,0.51
152692,0.44
152693,0.07
152694,0.28
152695,0.17
152696,0.1
152697,0.08
152698,0.13
152699,0.17
152700,0.07
152701,0.06
152702,0.06
152703,0.18
152704,0.13
152705,0.31
152706,0.04
152707,0.26
152708,0.07
152709,0.19
152710,0.25
152711,0.03
152712,0.08
152713,0.25
152714,0.03
152715,0.17
152716,0.39
152717,0.01
152718,0.08
152719,0.14
152720,0.05
152721,0.35
152722,0.03
152723,0.11
152724,0.38
152725,0.1
152726,0.12
152727,0.04
152728,0.38
152729,0.1
152730,0.1
152731,0.12
152732,0.05
152733,0.05
152734,0.18
152735,0.12
152736,0.07
152737,0.09
152738,0.09
152739,0.05
152740,0.08
152741,0.11
152742,0.22
152743,0.04
152744,0.22
152745,0.14
152746,0.11
152747,0.05
152748,0.02
152749,0.08
152750,0.08
152751,0.02
152752,0.31
152753,0.01
152754,0.02
152755,0.24
152756,0.08
152757,0.05
152758,0.04
152759,0.07
152760,0.06
152761,0.06
152762,0.01
152763,0.08
152764,0.14
152765,0.16
152766,0.13
152767,0.08
152768,0.03
152769,0.04
152770,0.23
152771,0.05
152772,0.03
152773,0.09
152774,0.16
152775,0.14
152776,0.12
152777,0.05
152778,0.13
152779,0.45
152780,0.11
152781,0.08
152782,0.22
152783,0.01
152784,0.33
152785,0.13
152786,0.04
152787,0.04
152788,0.11
152789,0.05
152790,0.02
152791,0.0
152792,0.22
152793,0.15
152794,0.22
152795,0.15
152796,0.1
152797,0.07
152798,0.01
152799,0.21
152800,0.63
152801,0.07
152802,0.19
152803,0.45
152804,0.18
152805,0.07
152806,0.07
152807,0.05
152808,0.43
152809,0.11
152810,0.12
152811,0.11
152812,0.28
152813,0.1
152814,0.13
152815,0.35
152816,0.05
152817,0.09
152818,0.03
152819,0.05
152820,0.12
152821,0.38
152822,0.06
152823,0.23
152824,0.08
152825,0.34
152826,0.21
152827,0.16
152828,0.14
152829,0.14
152830,0.01
152831,0.22
152832,0.09
152833,0.06
152834,0.09
152835,0.37
152836,0.45
152837,0.1
152838,0.11
152839,0.65
152840,0.37
152841,0.23
152842,0.13
152843,0.06
152844,0.07
152845,0.2
152846,0.05
152847,0.04
152848,0.09
152849,0.04
152850,0.33
152851,0.39
152852,0.22
152853,0.31
152854,0.42
152855,0.04
152856,0.19
152857,0.28
152858,0.09
152859,0.13
152860,0.09
152861,0.19
152862,0.22
152863,0.09
152864,0.14
152865,0.13
152866,0.18
152867,0.1
152868,0.18
152869,0.41
152870,0.59
152871,0.21
152872,0.09
152873,0.05
152874,0.21
152875,0.16
152876,0.06
152877,0.2
152878,0.28
152879,0.52
152880,0.08
152881,0.09
152882,0.12
152883,0.15
152884,0.18
152885,0.12
152886,0.03
152887,0.2
152888,0.17
152889,0.11
152890,0.32
152891,0.25
152892,0.27
152893,0.27
152894,0.31
152895,0.22
152896,0.29
152897,0.17
152898,0.19
152899,0.13
152900,0.16
152901,0.09
152902,0.13
152903,0.37
152904,0.02
152905,0.09
152906,0.19
152907,0.14
152908,0.04
152909,0.44
152910,0.58
152911,0.25
152912,0.05
152913,0.51
152914,0.48
152915,0.21
152916,0.19
152917,0.1
152918,0.07
152919,0.16
152920,0.19
152921,0.04
152922,0.07
152923,0.13
152924,0.17
152925,0.03
152926,0.16
152927,0.4
152928,0.58
152929,0.21
152930,0.19
152931,0.15
152932,0.05
152933,0.39
152934,0.26
152935,0.15
152936,0.78
152937,0.14
152938,0.07
152939,0.12
152940,0.23
152941,0.2
152942,0.16
152943,0.44
152944,0.02
152945,0.22
152946,0.13
152947,0.69
152948,0.12
152949,0.03
152950,0.24
152951,0.13
152952,0.05
152953,0.11
152954,0.09
152955,0.05
152956,0.12
152957,0.23
152958,0.2
152959,0.37
152960,0.13
152961,0.04
152962,0.17
152963,0.02
152964,0.43
152965,0.12
152966,0.18
152967,0.14
152968,0.12
152969,0.2
152970,0.08
152971,0.07
152972,0.38
152973,0.1
152974,0.1
152975,0.26
152976,0.34
152977,0.16
152978,0.19
152979,0.24
152980,0.23
152981,0.17
152982,0.17
152983,0.16
152984,0.14
152985,0.12
152986,0.04
152987,0.31
152988,0.2
152989,0.04
152990,0.14
152991,0.34
152992,0.21
152993,0.17
152994,0.1
152995,0.29
152996,0.21
152997,0.04
152998,0.07
152999,0.24
153000,0.3
153001,0.07
153002,0.06
153003,0.22
153004,0.02
153005,0.02
153006,0.05
153007,0.15
153008,0.03
153009,0.37
153010,0.15
153011,0.02
153012,0.02
153013,0.35
153014,0.05
153015,0.23
153016,0.05
153017,0.05
153018,0.06
153019,0.01
153020,0.23
153021,0.1
153022,0.09
153023,0.06
153024,0.18
153025,0.24
153026,0.11
153027,0.1
153028,0.11
153029,0.2
153030,0.05
153031,0.06
153032,0.0
153033,0.09
153034,0.08
153035,0.17
153036,0.16
153037,0.22
153038,0.2
153039,0.17
153040,0.34
153041,0.26
153042,0.18
153043,0.42
153044,0.14
153045,0.15
153046,0.07
153047,0.0
153048,0.12
153049,0.04
153050,0.32
153051,0.16
153052,0.34
153053,0.1
153054,0.06
153055,0.07
153056,0.19
153057,0.18
153058,0.04
153059,0.1
153060,0.08
153061,0.15
153062,0.07
153063,0.5
153064,0.17
153065,0.05
153066,0.05
153067,0.04
153068,0.07
153069,0.32
153070,0.16
153071,0.07
153072,0.23
153073,0.14
153074,0.19
153075,0.01
153076,0.31
153077,0.13
153078,0.1
153079,0.18
153080,0.48
153081,0.38
153082,0.06
153083,0.02
153084,0.04
153085,0.09
153086,0.05
153087,0.38
153088,0.06
153089,0.09
153090,0.3
153091,0.06
153092,0.1
153093,0.19
153094,0.07
153095,0.2
153096,0.24
153097,0.05
153098,0.12
153099,0.1
153100,0.25
153101,0.04
153102,0.03
153103,0.66
153104,0.09
153105,0.18
153106,0.08
153107,0.26
153108,0.27
153109,0.13
153110,0.23
153111,0.33
153112,0.08
153113,0.61
153114,0.09
153115,0.36
153116,0.34
153117,0.1
153118,0.32
153119,0.04
153120,0.29
153121,0.13
153122,0.52
153123,0.05
153124,0.04
153125,0.31
153126,0.7
153127,0.03
153128,0.19
153129,0.01
153130,0.11
153131,0.39
153132,0.14
153133,0.2
153134,0.33
153135,0.28
153136,0.19
153137,0.25
153138,0.38
153139,0.07
153140,0.16
153141,0.17
153142,0.05
153143,0.02
153144,0.04
153145,0.03
153146,0.03
153147,0.1
153148,0.31
153149,0.05
153150,0.13
153151,0.11
153152,0.66
153153,0.23
153154,0.25
153155,0.33
153156,0.12
153157,0.26
153158,0.12
153159,0.04
153160,0.12
153161,0.04
153162,0.1
153163,0.14
153164,0.09
153165,0.03
153166,0.29
153167,0.23
153168,0.51
153169,0.31
153170,0.03
153171,0.25
153172,0.05
153173,0.12
153174,0.19
153175,0.02
153176,0.37
153177,0.09
153178,0.29
153179,0.3
153180,0.1
153181,0.06
153182,0.22
153183,0.08
153184,0.1
153185,0.05
153186,0.05
153187,0.14
153188,0.1
153189,0.1
153190,0.11
153191,0.34
153192,0.18
153193,0.15
153194,0.15
153195,0.1
153196,0.06
153197,0.42
153198,0.01
153199,0.03
153200,0.0
153201,0.17
153202,0.12
153203,0.35
153204,0.04
153205,0.43
153206,0.1
153207,0.05
153208,0.08
153209,0.2
153210,0.06
153211,0.1
153212,0.02
153213,0.09
153214,0.11
153215,0.02
153216,0.12
153217,0.13
153218,0.36
153219,0.06
153220,0.18
153221,0.03
153222,0.1
153223,0.03
153224,0.41
153225,0.21
153226,0.07
153227,0.08
153228,0.01
153229,0.22
153230,0.1
153231,0.01
153232,0.11
153233,0.13
153234,0.18
153235,0.02
153236,0.16
153237,0.39
153238,0.21
153239,0.29
153240,0.07
153241,0.06
153242,0.21
153243,0.21
153244,0.43
153245,0.18
153246,0.2
153247,0.06
153248,0.33
153249,0.09
153250,0.19
153251,0.07
153252,0.15
153253,0.17
153254,0.17
153255,0.2
153256,0.15
153257,0.29
153258,0.33
153259,0.08
153260,0.22
153261,0.09
153262,0.33
153263,0.12
153264,0.18
153265,0.1
153266,0.17
153267,0.19
153268,0.18
153269,0.23
153270,0.25
153271,0.09
153272,0.12
153273,0.26
153274,0.08
153275,0.45
153276,0.05
153277,0.17
153278,0.14
153279,0.49
153280,0.33
153281,0.18
153282,0.45
153283,0.09
153284,0.13
153285,0.43
153286,0.04
153287,0.02
153288,0.39
153289,0.65
153290,0.19
153291,0.23
153292,0.18
153293,0.16
153294,0.02
153295,0.06
153296,0.04
153297,0.35
153298,0.1
153299,0.26
153300,0.08
153301,0.1
153302,0.22
153303,0.11
153304,0.1
153305,0.07
153306,0.03
153307,0.03
153308,0.31
153309,0.05
153310,0.26
153311,0.28
153312,0.07
153313,0.13
153314,0.0
153315,0.05
153316,0.09
153317,0.17
153318,0.01
153319,0.22
153320,0.03
153321,0.06
153322,0.03
153323,0.18
153324,0.29
153325,0.07
153326,0.33
153327,0.21
153328,0.22
153329,0.2
153330,0.21
153331,0.36
153332,0.31
153333,0.13
153334,0.38
153335,0.12
153336,0.12
153337,0.27
153338,0.07
153339,0.07
153340,0.2
153341,0.12
153342,0.13
153343,0.05
153344,0.16
153345,0.33
153346,0.28
153347,0.1
153348,0.11
153349,0.06
153350,0.19
153351,0.02
153352,0.16
153353,0.04
153354,0.01
153355,0.04
153356,0.24
153357,0.27
153358,0.06
153359,0.03
153360,0.08
153361,0.04
153362,0.11
153363,0.11
153364,0.09
153365,0.16
153366,0.09
153367,0.17
153368,0.06
153369,0.06
153370,0.1
153371,0.15
153372,0.17
153373,0.12
153374,0.1
153375,0.17
153376,0.13
153377,0.18
153378,0.02
153379,0.03
153380,0.05
153381,0.35
153382,0.22
153383,0.2
153384,0.19
153385,0.04
153386,0.29
153387,0.13
153388,0.06
153389,0.29
153390,0.12
153391,0.11
153392,0.64
153393,0.13
153394,0.16
153395,0.05
153396,0.31
153397,0.22
153398,0.22
153399,0.07
153400,0.1
153401,0.16
153402,0.1
153403,0.42
153404,0.14
153405,0.22
153406,0.09
153407,0.08
153408,0.14
153409,0.11
153410,0.19
153411,0.47
153412,0.04
153413,0.09
153414,0.09
153415,0.39
153416,0.1
153417,0.23
153418,0.41
153419,0.11
153420,0.14
153421,0.05
153422,0.07
153423,0.03
153424,0.08
153425,0.15
153426,0.06
153427,0.16
153428,0.1
153429,0.1
153430,0.04
153431,0.13
153432,0.25
153433,0.16
153434,0.13
153435,0.07
153436,0.15
153437,0.09
153438,0.07
153439,0.45
153440,0.16
153441,0.05
153442,0.07
153443,0.05
153444,0.08
153445,0.17
153446,0.25
153447,0.18
153448,0.04
153449,0.17
153450,0.12
153451,0.75
153452,0.12
153453,0.25
153454,0.05
153455,0.1
153456,0.13
153457,0.07
153458,0.31
153459,0.35
153460,0.18
153461,0.08
153462,0.28
153463,0.45
153464,0.08
153465,0.07
153466,0.01
153467,0.18
153468,0.16
153469,0.18
153470,0.04
153471,0.16
153472,0.1
153473,0.29
153474,0.04
153475,0.13
153476,0.36
153477,0.3
153478,0.24
153479,0.05
153480,0.05
153481,0.09
153482,0.09
153483,0.17
153484,0.2
153485,0.15
153486,0.27
153487,0.07
153488,0.08
153489,0.57
153490,0.19
153491,0.09
153492,0.04
153493,0.14
153494,0.03
153495,0.02
153496,0.09
153497,0.18
153498,0.19
153499,0.07
153500,0.06
153501,0.03
153502,0.2
153503,0.23
153504,0.02
153505,0.22
153506,0.27
153507,0.35
153508,0.1
153509,0.25
153510,0.09
153511,0.07
153512,0.01
153513,0.01
153514,0.39
153515,0.12
153516,0.44
153517,0.16
153518,0.14
153519,0.33
153520,0.1
153521,0.1
153522,0.12
153523,0.45
153524,0.01
153525,0.26
153526,0.23
153527,0.08
153528,0.14
153529,0.25
153530,0.07
153531,0.18
153532,0.08
153533,0.11
153534,0.09
153535,0.12
153536,0.28
153537,0.07
153538,0.12
153539,0.18
153540,0.05
153541,0.24
153542,0.09
153543,0.29
153544,0.06
153545,0.24
153546,0.25
153547,0.27
153548,0.11
153549,0.15
153550,0.16
153551,0.3
153552,0.09
153553,0.42
153554,0.25
153555,0.02
153556,0.05
153557,0.06
153558,0.1
153559,0.07
153560,0.3
153561,0.19
153562,0.14
153563,0.52
153564,0.37
153565,0.28
153566,0.44
153567,0.07
153568,0.09
153569,0.0
153570,0.21
153571,0.16
153572,0.12
153573,0.19
153574,0.09
153575,0.2
153576,0.09
153577,0.09
153578,0.12
153579,0.09
153580,0.03
153581,0.22
153582,0.12
153583,0.12
153584,0.27
153585,0.06
153586,0.11
153587,0.06
153588,0.07
153589,0.11
153590,0.37
153591,0.7
153592,0.07
153593,0.06
153594,0.47
153595,0.07
153596,0.05
153597,0.08
153598,0.01
153599,0.22
153600,0.46
153601,0.07
153602,0.05
153603,0.06
153604,0.07
153605,0.3
153606,0.09
153607,0.37
153608,0.06
153609,0.03
153610,0.11
153611,0.07
153612,0.21
153613,0.07
153614,0.11
153615,0.13
153616,0.25
153617,0.15
153618,0.22
153619,0.04
153620,0.06
153621,0.06
153622,0.09
153623,0.02
153624,0.3
153625,0.01
153626,0.64
153627,0.15
153628,0.13
153629,0.09
153630,0.08
153631,0.17
153632,0.0
153633,0.23
153634,0.05
153635,0.17
153636,0.09
153637,0.16
153638,0.15
153639,0.12
153640,0.54
153641,0.13
153642,0.11
153643,0.02
153644,0.12
153645,0.42
153646,0.02
153647,0.11
153648,0.15
153649,0.2
153650,0.17
153651,0.11
153652,0.4
153653,0.05
153654,0.04
153655,0.04
153656,0.1
153657,0.04
153658,0.02
153659,0.3
153660,0.12
153661,0.13
153662,0.15
153663,0.07
153664,0.28
153665,0.14
153666,0.11
153667,0.15
153668,0.34
153669,0.13
153670,0.3
153671,0.13
153672,0.1
153673,0.07
153674,0.01
153675,0.4
153676,0.01
153677,0.09
153678,0.14
153679,0.34
153680,0.12
153681,0.07
153682,0.17
153683,0.02
153684,0.16
153685,0.16
153686,0.25
153687,0.08
153688,0.17
153689,0.09
153690,0.17
153691,0.2
153692,0.07
153693,0.22
153694,0.17
153695,0.03
153696,0.37
153697,0.22
153698,0.07
153699,0.29
153700,0.19
153701,0.17
153702,0.07
153703,0.16
153704,0.37
153705,0.11
153706,0.17
153707,0.09
153708,0.12
153709,0.12
153710,0.12
153711,0.41
153712,0.26
153713,0.21
153714,0.26
153715,0.21
153716,0.04
153717,0.09
153718,0.04
153719,0.06
153720,0.31
153721,0.18
153722,0.47
153723,0.06
153724,0.13
153725,0.08
153726,0.08
153727,0.08
153728,0.08
153729,0.3
153730,0.36
153731,0.33
153732,0.12
153733,0.06
153734,0.09
153735,0.23
153736,0.08
153737,0.09
153738,0.24
153739,0.13
153740,0.53
153741,0.27
153742,0.04
153743,0.26
153744,0.19
153745,0.09
153746,0.16
153747,0.49
153748,0.11
153749,0.19
153750,0.18
153751,0.06
153752,0.13
153753,0.08
153754,0.01
153755,0.06
153756,0.12
153757,0.09
153758,0.28
153759,0.08
153760,0.19
153761,0.3
153762,0.02
153763,0.08
153764,0.39
153765,0.47
153766,0.1
153767,0.18
153768,0.06
153769,0.16
153770,0.03
153771,0.26
153772,0.41
153773,0.18
153774,0.02
153775,0.11
153776,0.13
153777,0.07
